date;instituicao;cod_ibge;uf;poder;populacao;coluna;conta;valor
2019-12-01;Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;206644;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-7,16
2019-12-01;Prefeitura Municipal de Ipaumirim - CE;2305704;CE;Executivo;12439;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);24,96
2019-12-01;Prefeitura Municipal de Baturité - CE;2302107;CE;Executivo;35575;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);75,34
2019-12-01;Prefeitura Municipal de Tauá - CE;2313302;CE;Executivo;58517;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-19,86
2019-12-01;Prefeitura Municipal de Redenção - CE;2311603;CE;Executivo;27633;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);109,65
2019-12-01;Prefeitura Municipal de Nova Russas - CE;2309300;CE;Executivo;32262;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);5,25
2019-12-01;Prefeitura Municipal de Ubajara - CE;2313609;CE;Executivo;34530;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-16,74
2019-12-01;Prefeitura Municipal de Saboeiro - CE;2311900;CE;Executivo;15808;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);34,13
2019-12-01;Prefeitura Municipal de Frecheirinha - CE;2304509;CE;Executivo;13758;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);10,41
2019-12-01;Prefeitura Municipal de Acaraú - CE;2300200;CE;Executivo;62557;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);5,46
2019-12-01;Prefeitura Municipal de Guaraciaba do Norte - CE;2305001;CE;Executivo;39713;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,77
2019-12-01;Prefeitura Municipal de Maracanaú - CE;2307650;CE;Executivo;226128;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-2,67
2019-12-01;Prefeitura Municipal de Tianguá - CE;2313401;CE;Executivo;75140;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);6,57
2019-12-01;Prefeitura Municipal de Banabuiú - CE;2301851;CE;Executivo;18151;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);56,71
2019-12-01;Prefeitura Municipal de Paramoti - CE;2310407;CE;Executivo;11664;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);35,85
2019-12-01;Prefeitura Municipal de Várzea Alegre - CE;2314003;CE;Executivo;40704;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);21,90
2019-12-01;Prefeitura Municipal de Potengi - CE;2311207;CE;Executivo;10986;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);35,10
2019-12-01;Prefeitura Municipal de Itapajé - CE;2306306;CE;Executivo;52240;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-23,98
2019-12-01;Prefeitura Municipal de Catarina - CE;2303600;CE;Executivo;20562;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);23,32
2019-12-01;Prefeitura Municipal de Camocim - CE;2302602;CE;Executivo;63408;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);24,96
2019-12-01;Prefeitura Municipal de Quixeramobim - CE;2311405;CE;Executivo;79081;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);47,41
2019-12-01;Prefeitura Municipal de Capistrano - CE;2302909;CE;Executivo;17793;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);53,52
2019-12-01;Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67972;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);63,19
2019-12-01;Prefeitura Municipal de Quixelô - CE;2311355;CE;Executivo;14986;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);15,35
2019-12-01;Prefeitura Municipal de Solonópole - CE;2313005;CE;Executivo;18291;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-2,65
2019-12-01;Prefeitura Municipal de Abaiara - CE;2300101;CE;Executivo;11663;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);60,69
2019-12-01;Prefeitura Municipal de Guaramiranga - CE;2305100;CE;Executivo;3595;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);39,92
2019-12-01;Prefeitura Municipal de Ocara - CE;2309458;CE;Executivo;25557;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-61,40
2019-12-01;Prefeitura Municipal de Barro - CE;2302008;CE;Executivo;22593;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,57
2019-12-01;Prefeitura Municipal de Cariré - CE;2303105;CE;Executivo;18802;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,96
2019-12-01;Prefeitura Municipal de Barroquinha - CE;2302057;CE;Executivo;14989;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);9,41
2019-12-01;Prefeitura Municipal de Morada Nova - CE;2308708;CE;Executivo;62069;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,98
2019-12-01;Prefeitura Municipal de Palmácia - CE;2310100;CE;Executivo;13214;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);66,69
2019-12-01;Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-21,59
2019-12-01;Prefeitura Municipal de Bela Cruz - CE;2302305;CE;Executivo;32593;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);33,88
2019-12-01;Prefeitura Municipal de Itapipoca - CE;2306405;CE;Executivo;128135;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);17,57
2019-12-01;Prefeitura Municipal de Hidrolândia - CE;2305209;CE;Executivo;20352;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,55
2019-12-01;Prefeitura Municipal de Icapuí - CE;2305357;CE;Executivo;19804;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);62,36
2019-12-01;Prefeitura Municipal de Jaguaretama - CE;2306702;CE;Executivo;18102;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);41,49
2019-12-01;Prefeitura Municipal de São Gonçalo do Amarante - CE;2312403;CE;Executivo;48516;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-39,21
2019-12-01;Prefeitura Municipal de Beberibe - CE;2302206;CE;Executivo;53421;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-33,04
2019-12-01;Prefeitura Municipal de Deputado Irapuan Pinheiro - CE;2304269;CE;Executivo;9585;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,29
2019-12-01;Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);51,42
2019-12-01;Prefeitura Municipal de Pacujá - CE;2309904;CE;Executivo;6246;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);49,85
2019-12-01;Prefeitura Municipal de Alto Santo - CE;2300705;CE;Executivo;17096;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,72
2019-12-01;Prefeitura Municipal de Jaguaruana - CE;2307007;CE;Executivo;33967;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);43,55
2019-12-01;Prefeitura Municipal de Trairi - CE;2313500;CE;Executivo;55535;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);37,25
2019-12-01;Prefeitura Municipal de Cedro - CE;2303808;CE;Executivo;25249;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,87
2019-12-01;Prefeitura Municipal de Umirim - CE;2313757;CE;Executivo;19811;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,60
2019-12-01;Prefeitura Municipal de Senador Pompeu - CE;2312700;CE;Executivo;26664;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);42,07
2019-12-01;Prefeitura Municipal de Cascavel - CE;2303501;CE;Executivo;71499;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);33,04
2019-12-01;Prefeitura Municipal de Jucás - CE;2307403;CE;Executivo;24773;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);7,67
2019-12-01;Prefeitura Municipal de Jaguaribara - CE;2306801;CE;Executivo;11359;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);47,20
2019-12-01;Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-2,41
2019-12-01;Prefeitura Municipal de Uruoca - CE;2313906;CE;Executivo;13763;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);22,04
2019-12-01;Prefeitura Municipal de Meruoca - CE;2308203;CE;Executivo;15030;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);11,68
2019-12-01;Prefeitura Municipal de Santana do Acaraú - CE;2312007;CE;Executivo;32216;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);61,24
2019-12-01;Prefeitura Municipal de Pacajus - CE;2309607;CE;Executivo;71193;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,71
2019-12-01;Prefeitura Municipal de Canindé - CE;2302800;CE;Executivo;78049;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);55,46
2019-12-01;Prefeitura Municipal de Santa Quitéria - CE;2312205;CE;Executivo;43695;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-2,94
2019-12-01;Prefeitura Municipal de Miraíma - CE;2308377;CE;Executivo;13669;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);39,05
2019-12-01;Prefeitura Municipal de Tabuleiro do Norte - CE;2313104;CE;Executivo;30695;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);30,86
2019-12-01;Prefeitura Municipal de Pires Ferreira - CE;2310951;CE;Executivo;10853;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-8,09
2019-12-01;Prefeitura Municipal de Amontada - CE;2300754;CE;Executivo;43131;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);6,18
2019-12-01;Prefeitura Municipal de Acopiara - CE;2300309;CE;Executivo;53931;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-2,40
2019-12-01;Prefeitura Municipal de Jijoca de Jericoacoara - CE;2307254;CE;Executivo;19587;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);12,08
2019-12-01;Prefeitura Municipal de Paracuru - CE;2310209;CE;Executivo;34097;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);53,79
2019-12-01;Prefeitura Municipal de Caridade - CE;2303006;CE;Executivo;22427;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);65,04
2019-12-01;Prefeitura Municipal de Alcântaras - CE;2300507;CE;Executivo;11529;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,64
2019-12-01;Prefeitura Municipal de Porteiras - CE;2311108;CE;Executivo;15047;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-14,69
2019-12-01;Prefeitura Municipal de Pindoretama - CE;2310852;CE;Executivo;20748;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-0,54
2019-12-01;Prefeitura Municipal de Tarrafas - CE;2313252;CE;Executivo;8926;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);62,98
2019-12-01;Prefeitura Municipal de Aiuaba - CE;2300408;CE;Executivo;17303;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);16,57
2019-12-01;Prefeitura Municipal de Croatá - CE;2304236;CE;Executivo;17994;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);24,69
2019-12-01;Prefeitura Municipal de Morrinhos - CE;2308906;CE;Executivo;22354;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,99
2019-12-01;Prefeitura Municipal de Iguatu - CE;2305506;CE;Executivo;103255;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);30,88
2019-12-01;Prefeitura Municipal de Aracoiaba - CE;2301208;CE;Executivo;26455;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);53,62
2019-12-01;Prefeitura Municipal de Senador Sá - CE;2312809;CE;Executivo;7553;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,96
2019-12-01;Prefeitura Municipal de Itapiúna - CE;2306504;CE;Executivo;20133;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);33,65
2019-12-01;Prefeitura Municipal de Juazeiro do Norte - CE;2307304;CE;Executivo;271926;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);22,07
2019-12-01;Prefeitura Municipal de Mauriti - CE;2308104;CE;Executivo;46854;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,64
2019-12-01;Prefeitura Municipal de Aracati - CE;2301109;CE;Executivo;74084;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-7,10
2019-12-01;Prefeitura Municipal de Graça - CE;2304657;CE;Executivo;15423;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-0,77
2019-12-01;Prefeitura Municipal de Ipu - CE;2305803;CE;Executivo;41873;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-7,87
2019-12-01;Prefeitura Municipal de Campos Sales - CE;2302701;CE;Executivo;27409;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);95,83
2019-12-01;Prefeitura Municipal de São Benedito - CE;2312304;CE;Executivo;46949;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);18,31
2019-12-01;Prefeitura Municipal de Chaval - CE;2303907;CE;Executivo;13047;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);51,00
2019-12-01;Prefeitura Municipal de Farias Brito - CE;2304301;CE;Executivo;18882;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-14,79
2019-12-01;Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4469;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);38,97
2019-12-01;Prefeitura Municipal de Brejo Santo - CE;2302503;CE;Executivo;49109;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-27,38
2019-12-01;Prefeitura Municipal de Milagres - CE;2308302;CE;Executivo;28466;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-32,20
2019-12-01;Prefeitura Municipal de Forquilha - CE;2304350;CE;Executivo;24169;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);37,03
2019-12-01;Prefeitura Municipal de Massapê - CE;2308005;CE;Executivo;38424;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,55
2019-12-01;Prefeitura Municipal de Missão Velha - CE;2308401;CE;Executivo;35662;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);39,42
2019-12-01;Prefeitura Municipal de Penaforte - CE;2310605;CE;Executivo;9010;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-11,19
2019-12-01;Prefeitura Municipal de Jati - CE;2307205;CE;Executivo;7902;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-0,96
2019-12-01;Prefeitura Municipal de Choró - CE;2303931;CE;Executivo;13476;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);50,43
2019-12-01;Prefeitura Municipal de Groaíras - CE;2304905;CE;Executivo;11076;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);34,08
2019-12-01;Prefeitura Municipal de Ibiapina - CE;2305308;CE;Executivo;24995;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-0,61
2019-12-01;Prefeitura Municipal de Monsenhor Tabosa - CE;2308609;CE;Executivo;17167;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);40,31
2019-12-01;Prefeitura Municipal de Martinópole - CE;2307908;CE;Executivo;11143;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);13,05
2019-12-01;Prefeitura Municipal de Catunda - CE;2303659;CE;Executivo;10437;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);24,20
2019-12-01;Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;12046;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,37
2019-12-01;Prefeitura Municipal de Pacatuba - CE;2309706;CE;Executivo;83157;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);16,63
2019-12-01;Prefeitura Municipal de Ererê - CE;2304277;CE;Executivo;7211;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);56,38
2020-04-01;Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);11,90
2020-04-01;Prefeitura Municipal de Horizonte - CE;2305233;CE;Executivo;67337;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);4,95
2020-04-01;Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;75074;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-13,46
2020-04-01;Prefeitura Municipal de Guaraciaba do Norte - CE;2305001;CE;Executivo;40642;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);9,34
2020-04-01;Prefeitura Municipal de Massapê - CE;2308005;CE;Executivo;38737;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);12,37
2020-04-01;Prefeitura Municipal de Camocim - CE;2302602;CE;Executivo;63661;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);14,61
2020-04-01;Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;20264;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);12,63
2020-04-01;Prefeitura Municipal de Acopiara - CE;2300309;CE;Executivo;54270;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);35,66
2020-04-01;Prefeitura Municipal de Ubajara - CE;2313609;CE;Executivo;34792;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-24,18
2020-04-01;Prefeitura Municipal de Aurora - CE;2301703;CE;Executivo;24654;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);86,72
2020-04-01;Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13353;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);70,76
2020-04-01;Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);45,68
2020-04-01;Prefeitura Municipal de Quixeré - CE;2311504;CE;Executivo;22149;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-5,89
2020-04-01;Prefeitura Municipal de Independência - CE;2305605;CE;Executivo;26178;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-10,62
2020-04-01;Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16554;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);16,27
2020-04-01;Prefeitura Municipal de Icapuí - CE;2305357;CE;Executivo;19934;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);63,74
2020-04-01;Prefeitura Municipal de Barro - CE;2302008;CE;Executivo;22680;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);28,79
2020-04-01;Prefeitura Municipal de Crato - CE;2304202;CE;Executivo;132123;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-0,53
2020-04-01;Prefeitura Municipal de Ipaumirim - CE;2305704;CE;Executivo;12463;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);24,30
2020-04-01;Prefeitura Municipal de Palhano - CE;2310001;CE;Executivo;9386;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);128,99
2020-04-01;Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;12261;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);13,12
2020-04-01;Prefeitura Municipal de Jaguaretama - CE;2306702;CE;Executivo;18162;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);25,42
2020-04-01;Prefeitura Municipal de Tabuleiro do Norte - CE;2313104;CE;Executivo;30697;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);22,47
2020-04-01;Prefeitura Municipal de Nova Olinda - CE;2309201;CE;Executivo;15565;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);12,45
2020-04-01;Prefeitura Municipal de Cruz - CE;2304251;CE;Executivo;24827;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);5,43
2020-04-01;Prefeitura Municipal de Araripe - CE;2301307;CE;Executivo;21600;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);14,42
2020-04-01;Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;208935;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-9,23
2020-04-01;Prefeitura Municipal de Ipueiras - CE;2305902;CE;Executivo;38166;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-4,46
2020-04-01;Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12525;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);46,73
2020-04-01;Prefeitura Municipal de Frecheirinha - CE;2304509;CE;Executivo;14072;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);7,86
2020-04-01;Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;80271;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-4,95
2020-04-01;Prefeitura Municipal de Guaiúba - CE;2304954;CE;Executivo;26064;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);20,94
2020-04-01;Prefeitura Municipal de Banabuiú - CE;2301851;CE;Executivo;18197;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);48,14
2020-04-01;Prefeitura Municipal de Croatá - CE;2304236;CE;Executivo;18063;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);15,32
2020-04-01;Prefeitura Municipal de Fortim - CE;2304459;CE;Executivo;16480;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-31,41
2020-04-01;Prefeitura Municipal de Umari - CE;2313708;CE;Executivo;7733;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);44,78
2020-04-01;Prefeitura Municipal de Caucaia - CE;2303709;CE;Executivo;361400;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-1,97
2020-04-01;Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;Executivo;60889;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-16,68
2020-04-01;Prefeitura Municipal de Novo Oriente - CE;2309409;CE;Executivo;28607;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);45,17
2020-04-01;Prefeitura Municipal de Guaramiranga - CE;2305100;CE;Executivo;5193;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);32,70
2020-04-01;Prefeitura Municipal de Cedro - CE;2303808;CE;Executivo;25557;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-36,31
2020-04-01;Prefeitura Municipal de Piquet Carneiro - CE;2310902;CE;Executivo;16959;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);16,05
2020-04-01;Prefeitura Municipal de Maracanaú - CE;2307650;CE;Executivo;227886;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);3,52
2020-04-01;Prefeitura Municipal de Russas - CE;2311801;CE;Executivo;78194;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);4,68
2020-04-01;Prefeitura Municipal de Paraipaba - CE;2310258;CE;Executivo;32744;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);24,57
2020-04-01;Prefeitura Municipal de Tururu - CE;2313559;CE;Executivo;16271;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);30,85
2020-04-01;Prefeitura Municipal de Lavras da Mangabeira - CE;2307502;CE;Executivo;31508;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);43,73
2020-04-01;Prefeitura Municipal de Quixelô - CE;2311355;CE;Executivo;16178;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);11,64
2020-04-01;Prefeitura Municipal de Palmácia - CE;2310100;CE;Executivo;13322;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);38,48
2020-04-01;Prefeitura Municipal de Capistrano - CE;2302909;CE;Executivo;17738;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);46,96
2020-04-01;Prefeitura Municipal de Tarrafas - CE;2313252;CE;Executivo;8592;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);58,47
2020-04-01;Prefeitura Municipal de Tauá - CE;2313302;CE;Executivo;58859;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-25,56
2020-04-01;Prefeitura Municipal de Paracuru - CE;2310209;CE;Executivo;35076;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);50,35
2020-04-01;Prefeitura Municipal de Iracema - CE;2306009;CE;Executivo;14297;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);28,01
2020-04-01;Prefeitura Municipal de Ocara - CE;2309458;CE;Executivo;25703;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);25,99
2020-04-01;Prefeitura Municipal de Apuiarés - CE;2300903;CE;Executivo;14600;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);12,59
2020-04-01;Prefeitura Municipal de Quixadá - CE;2311306;CE;Executivo;87728;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);24,03
2020-04-01;Prefeitura Municipal de Solonópole - CE;2313005;CE;Executivo;18324;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);18,85
2020-04-01;Prefeitura Municipal de Aratuba - CE;2301406;CE;Executivo;11847;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);27,61
2020-04-01;Prefeitura Municipal de Carnaubal - CE;2303402;CE;Executivo;17606;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-12,93
2020-04-01;Prefeitura Municipal de Boa Viagem - CE;2302404;CE;Executivo;54470;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);10,51
2020-04-01;Prefeitura Municipal de Granja - CE;2304707;CE;Executivo;54748;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);10,77
2020-04-01;Prefeitura Municipal de Mulungu - CE;2309102;CE;Executivo;10823;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);58,92
2020-04-01;Prefeitura Municipal de Tejuçuoca - CE;2313351;CE;Executivo;19187;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);25,05
