Exercício: 2021;;;;;;;
Período: 1o. bimestre;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;
Anexo 06 - Demonstrativo do Resultado Primário e Nominal;;;;;;;
Tabela: Cálculo Acima da Linha - Receitas Primárias;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 07/07/2021;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Transferências da LC 87/1996;10000;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;16400;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Transferências do FUNDEB;16964500;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Outras Transferências Correntes;25975013;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Demais Receitas Correntes;3929625;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;3929625;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);79805500;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);3974000;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Alienação de Bens;230000;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Outras Alienações de Bens;230000;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Transferências de Capital;3744000;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Convênios;2184500;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;Outras Transferências de Capital;1559500;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);3974000;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);83779500;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);15155490,8;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;461410,88;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);IPTU;14024,53;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);ISS;259962,8;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);IRRF;137094,82;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;50328,73;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Contribuições;530232,31;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Receita Patrimonial;1721,05;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);1721,05;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Transferências Correntes;14159975,27;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Cota-Parte do FPM;4121053,87;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;717181,09;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;274368,02;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Cota-Parte do ITR;150,32;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;3618,81;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Transferências do FUNDEB;3218816,71;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Outras Transferências Correntes;5824786,45;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Demais Receitas Correntes;2151,29;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;2151,29;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);15153769,75;20210201
Prefeitura Municipal de Redenção - CE;2311603;CE;29146;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);15153769,75;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);27188400;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;716100;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;IPTU;14700;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;ISS;453000;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;ITBI;2000;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;IRRF;241200;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;5200;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Contribuições;290000;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Receita Patrimonial;199300;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Aplicações Financeiras (II);199300;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Transferências Correntes;25834100;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Cota-Parte do FPM;9720240;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Cota-Parte do ICMS;3396054;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Cota-Parte do IPVA;100720;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Cota-Parte do ITR;2320;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Transferências da LC 87/1996;28300;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;11760;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Transferências do FUNDEB;4200000;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Outras Transferências Correntes;8374706;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Demais Receitas Correntes;148900;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;148900;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);26989100;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);4244400;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Alienação de Bens;68200;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Outras Alienações de Bens;68200;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Transferências de Capital;4176200;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Convênios;3522800;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;Outras Transferências de Capital;653400;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);4244400;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);31233500;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);3771918,54;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;13432,72;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);ISS;9879,96;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);ITBI;1000;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;2552,76;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Contribuições;24902,97;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Receita Patrimonial;356,56;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);356,56;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Transferências Correntes;3733226,29;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Cota-Parte do FPM;1766165,97;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;656177,87;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;25169,9;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Cota-Parte do ITR;4,85;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Transferências da LC 87/1996;3420,6;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;3030,1;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Transferências do FUNDEB;1057672,81;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Outras Transferências Correntes;221584,19;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);3771561,98;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);RECEITAS DE CAPITAL (V);13616,87;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Transferências de Capital;13616,87;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);Outras Transferências de Capital;13616,87;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);13616,87;20210201
Prefeitura Municipal de Granjeiro - CE;2304806;CE;4814;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);3785178,85;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);212450901,9;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;7481703,14;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;IPTU;2016893,63;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;ISS;1620000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;ITBI;886281,5;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;IRRF;2300000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;658528,01;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Contribuições;1208071,15;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Receita Patrimonial;1287062,49;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Aplicações Financeiras (II);737907,3;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Outras Receitas Patrimoniais;549155,19;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Transferências Correntes;197923195,1;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Cota-Parte do FPM;56814287,77;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Cota-Parte do ICMS;5200000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Cota-Parte do IPVA;1920000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Cota-Parte do ITR;12000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Transferências da LC 87/1996;12665,66;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;32000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Transferências do FUNDEB;89853703,38;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Outras Transferências Correntes;44078538,24;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Demais Receitas Correntes;4550870,1;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Outras Receitas Financeiras (III);350399,13;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;4200470,97;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);211362595,5;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);25436838,96;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Operações de Crédito (VI);2523639,23;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Alienação de Bens;504727,85;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Outras Alienações de Bens;504727,85;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Transferências de Capital;21500000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Convênios;13000000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Outras Transferências de Capital;8500000;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Outras Receitas de Capital;908471,88;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;Outras Receitas de Capital Primárias;908471,88;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);22913199,73;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);234275795,2;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);24594288,74;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;820181,36;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);IPTU;35418,48;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);ISS;373594,6;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);ITBI;13936,51;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);IRRF;306183,9;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;91047,87;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Contribuições;250515,12;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Receita Patrimonial;41415,59;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);5716,16;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Outras Receitas Patrimoniais;35699,43;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Transferências Correntes;23407673,52;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Cota-Parte do FPM;7064663,74;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;714423,82;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;515781,76;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;3924,01;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Transferências do FUNDEB;11546559,27;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Outras Transferências Correntes;3562320,92;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Demais Receitas Correntes;74503,15;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Outras Receitas Financeiras (III);19884,06;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;54619,09;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);24568688,52;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);RECEITAS DE CAPITAL (V);1306,22;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Transferências de Capital;1306,22;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);Outras Transferências de Capital;1306,22;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);1306,22;20210201
Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;61410;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);24569994,74;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);107378238;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;6196000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;IPTU;120000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;ISS;4276000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;ITBI;50000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;IRRF;1500000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;250000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Contribuições;1549000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Receita Patrimonial;320000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Aplicações Financeiras (II);320000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Transferências Correntes;99155238;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Cota-Parte do FPM;30800000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Cota-Parte do ICMS;3600000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Cota-Parte do IPVA;1120000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Cota-Parte do ITR;25238;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Transferências da LC 87/1996;8000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;24000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Transferências do FUNDEB;34132000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Outras Transferências Correntes;29446000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Demais Receitas Correntes;158000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Outras Receitas Financeiras (III);10000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;148000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);107048238;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);7870000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Operações de Crédito (VI);700000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Alienação de Bens;20000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Outras Alienações de Bens;20000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Transferências de Capital;7150000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Convênios;1000000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;Outras Transferências de Capital;6150000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);7170000;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);114218238;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);19099191,06;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;535290,95;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);IPTU;31002,01;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);ISS;241911,42;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);ITBI;22658,37;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);IRRF;155835,84;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;83883,31;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);Contribuições;329819,66;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);Receita Patrimonial;16496,2;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);16496,2;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);Transferências Correntes;18204298,97;20210201
Prefeitura Municipal de Mauriti - CE;2308104;CE;48168;RECEITAS REALIZADAS (a);Cota-Parte do FPM;5887219,82;20210201
